,timestamp,tweet_text,followers_count,scaled_followers_count,neg,neu,pos,compound
2,2020-10-07 23:55:00,$opti $aapl $boxl $fb $ibio $ino $gme $nio $optt $lca  $tsla $wkhs $spy $blnk $shll $wwr $idex $vxrt $sunw $ppsi $srne $nkla $novn $aal $msft $gild $xspa $spaq  $avgr  WE ALERTED $SPI at $5 RAN TO $32 (540% GAIN!)  Daily Alerts   $15 ONE TIME FEE!   BEAT THAT 👇👇 🚨LINK IN BIO🚨,4350,0.009232454092417929,0.0,1.0,0.0,0.0
3,2020-10-07 23:53:24,$FSLY working together with GCP will see GCP start to seriously compete in the Infrastructure-as-a-Service segment in the cloud. Everyone is focused on $MSFT Azure as it eats AWS market share but $GOOG is making solid moves to be a leader in next gen edge computing.,1628,0.003455272474127905,0.027999999999999997,0.86,0.111,0.4512538360316153
4,2020-10-07 23:53:16,**Most profitable trading community. Get up to 574% profits   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $SRNE,132,0.00028015722763199226,0.0,0.871,0.129,0.7004961941065108
6,2020-10-07 23:52:00,"$IWM iShares Russell 2000 ETF Option Alert: Nov 20 $153 Puts Sweep (38) near the Ask: 3082  $4.432 vs 8780 OI; Ref=$160.32 [10/7/2020, 10:30:54 AM] [+$500k Sweeps Above Midpoint] Other Sweeps on: $MSFT $FEZ $SNAP $SPG $RPD $ELY $SPY $IWM $GE $SLV $STM $NVTA",770,0.0016342504945199548,0.0,0.951,0.049,0.2964837381463779
7,2020-10-07 23:50:05,I've  made 98k  with them . If you really want to make a huge profit on trading .... Choose this professional chat:    $TSLA $NKLA $ROKU $AAPL $JPM $AMZN $MSFT $ZM $FB $NVDA $DAL $AMD $RMTI $SLV $HSBC $BAC $CLSK $ILMN $QQQ $BA $UAL $AAL $TQQQ $MVIS $GOOG ,132,0.00028015722763199226,0.0,0.861,0.139,0.6998960260121742
8,2020-10-07 23:50:00,$opti $aapl $boxl  $fb $ibio $ino $gme $nio $shll $optt $lca $tsla $wkhs  $wwr $vxrt $blnk $sunw $ppsi $gild $srne $nkla $novn $aal $msft $xspa $spaq $avgr $spy $idex  WE ALERTED $SPI at $5 RAN TO $32 (540% GAIN!)  Daily Alerts   FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.912,0.08800000000000001,0.6828085390649539
9,2020-10-07 23:49:13,"Out the next two days, so here's the unusual weekly options expiring Friday to watch.  $AMZN 3205C 3170P $NFLX  500 510P 550C $FISV 105C $INTC 52P $FB 260 262.50 265C 257.50 255P $AMD 90C 86.50P $FCX 17P $RKT 22C $ZM 490C $LYFT 27C $MSFT 210C $BABA 292.50C 287.50P $PTON 120C",226,0.0004796631321578049,0.0,1.0,0.0,0.0
10,2020-10-07 23:47:27,"“Most winning trading community, Get next winning alerts here:   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $BYND $SRNE $SPCE ",132,0.00028015722763199226,0.0,0.858,0.142,0.7785180463702659
14,2020-10-07 23:45:00,Become a profitable trader with best trading community..     $WWR $GRNQ $AAPL $SCHW $FCEL $OAS $NIO $NAKD $XLF $GE $PACD $AAL $SQQQ $SPY $TSLA $BAC $plug $rad $srac $jks $dphc $hyln $gpro $arkk $jd $crps $AMD $NNOX $AAL $INO $NKLA $WKHS $PTON $VXRT $MSFT ,8,1.697922591709044e-05,0.0,0.8490000000000001,0.151,0.7964135222555203
15,2020-10-07 23:44:11,"CHECK IT OUT !!  Day trading, options trading, swing trading  with entry,exit ⏬  🎯    ✅ ☑️  $SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BABA $NFLX $ROKU $BA $COST $WM ",35,7.428411338727068e-05,0.0,1.0,0.0,0.0
16,2020-10-07 23:42:00,Most profitable and largest trading community:   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $VXRT $CODX $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $BYND $SRNE $SPCE $XOM ,163,0.00034595172806071767,0.0,0.929,0.071,0.4928704504164155
17,2020-10-07 23:40:36,$DXY - What do you think?  $gdx $gld $slv $f $ge $aapl $msft $dis $tsla $sq $amzn $bac $spce $race $gbpusd $ubs $docu $ibb $crm $okta $fb $ibm $intc $gs $jpm $ms $ma $spx $spy $qqq $ko $zm $xlf $uup $vix $gold #forex #forexsignals #forextrading $xle $usd $tlt $agg $googl $axp $v ,53,0.00011248737170072416,0.0,1.0,0.0,0.0
18,2020-10-07 23:38:29,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  comethazine - derek jeter  WATCH HERE --&gt;  ,4331,0.009192128430864838,0.0,1.0,0.0,0.0
20,2020-10-07 23:38:00,A great overview of Microsoft's sprawling plans for the next generation of video gaming. $MSFT $SNE $NTDOY ,368,0.0007810443921861602,0.0,0.785,0.215,0.6253880746406771
22,2020-10-07 23:35:00,$vxrt $boxl $penn $ppsi $xspa $evfm $wwr $fb $spaq $nio $chfs  $dkng $gild $nkla $optt $srne $aal $ibio $spy  $msft $wkhs $ino $tsla $sunw $opti $gme $aapl $avgr  WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN!)   Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.9109999999999999,0.08900000000000001,0.6828085390649539
23,2020-10-07 23:35:00,$spy $lca $ppsi $nio $optt $gaxy $fb $idex $evfm $xspa $spaq $opti $boxl $ino $vxrt $shll $tsla $msft $nkla $wkhs $novn $srne $blnk $wwr $ibio $gme $aapl $aal $jcpnq  WE ALERTED $SUNW at $.70 RAN TO $8 (1000% GAIN!)  Daily Alerts  $15 ONE TIME FEE!  BEAT THAT 👇👇 🚨LINK IN BIO🚨,4350,0.009232454092417929,0.0,1.0,0.0,0.0
25,2020-10-07 23:32:56,$spy $spx $aapl $amzn $twtr $fb $msft $nflx #Futures $crm $xspa $nvda $googl $spxu $googl $shop $spot $snow $fcx $penn   $lqd weekly and daily  Certainly COULD be a bull flag here.  Quite a bit of selling though in volume patterns. Something could give soon. ,223,0.000473295922438896,0.0,0.945,0.055,0.3401609206136293
26,2020-10-07 23:32:00,Get live winning alerts for Stocks &amp; Options:   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $VXRT $CODX $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $BYND $SRNE $SPCE ,115,0.00024407637255817504,0.0,0.927,0.073,0.5268285550254264
27,2020-10-07 23:30:39, Long $MSFT!,830,0.0017615946888981332,0.0,1.0,0.0,0.0
29,2020-10-07 23:26:59,"$spy $spx $aapl $amzn $twtr $fb $msft $nflx #Futures $crm $xspa $nvda $googl $spxu $googl $shop $spot $snow $fcx $penn   $usd $jnk $lqd $gld WEEKLY RANGING since trends were broken, imho ",223,0.000473295922438896,0.094,0.9059999999999999,0.0,-0.4769256201662266
30,2020-10-07 23:25:00,$ppsi $cbat $boxl $nkla $fb $sunw $idex $spaq $wkhs $srne $gild $novn $msft $ino $aal $xspa $spy $tsla $aapl $nio $shll $gme $vxrt $optt $wwr $xspa $lca $ibio $opti  WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN)  Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.917,0.083,0.6516944796291737
31,2020-10-07 23:22:14,"$HD Breaking out of this short term downtrend here. On watch for a move over 283. Levels to watch for above at 287, 293, and fib target 298.58. Support at 275.  $SPY $AMZN $AAPL $BA $NFLX $SHOP $TSLA $AMD $ROKU $NVDA $FB $SQ $MSFT $BABA $ZM   ",3652,0.007751016631151786,0.0,0.9420000000000001,0.057999999999999996,0.4050151335840599
32,2020-10-07 23:22:00,"Most winning trading chat, Get daily winning alerts:   $SPY $QQQ $AMZN $NVDA $BA $TSLA $BABA $AMD $AAPL $NFLX $TWTR $AAL $NIO $INO $OXY $CCL $FB $USO $DAL $TWLO $UGAZ $DIS $ROKU $VXRT $CODX $TVIX $CRON $DJIA $SPX $TLRY $SQ $MSFT $GLD $BYND $SRNE $SPCE $XOM ",74,0.00015705783973308656,0.0,0.853,0.147,0.8120275152600793
34,2020-10-07 23:20:00,$opti $aapl $boxl $fb $ibio $ino $gme $nio $shll $optt $lca $tsla $wkhs $wwr $vxrt $blnk $sunw $ppsi $srne $nkla $novn $aal $msft $gild $xspa $spaq $avgr $spy $idex  WE ALERTED $SPI at $5 RAN TO $32 (540% GAIN!!)  Daily Alerts   FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.907,0.09300000000000001,0.7107211518706862
36,2020-10-07 23:16:07,$TSM Breaking over ATHs today. Watching for this one to hold over 87 for a move higher. Fib targets are at 93 and 103. Under 87 can use 83.25 as support.  $SPY $AMZN $AAPL $BA $NFLX $SHOP $TSLA $AMD $ROKU $NVDA $FB $ETSY $SQ $MSFT $BABA $ZM   ,3652,0.007751016631151786,0.0,0.943,0.057,0.4050151335840599
37,2020-10-07 23:14:29,Biden Win Could Have Implications For Exciting Tech ETF $MSFT $TECL Also $AAPL $TECS ,4025,0.008542673039536127,0.0,0.632,0.368,0.7973538373050573
38,2020-10-07 23:14:01,$spy $spx $aapl $amzn $twtr $fb $msft $nflx #Futures $crm $xspa $nvda $googl $spxu $googl $shop $spot $snow $fcx $penn   $naad $ndx $spx $indu ,223,0.000473295922438896,0.0,1.0,0.0,0.0
39,2020-10-07 23:13:58,"$IDVV, Huge Monday News:  Battery News! $AMZN $MSFT $AAL $AMD $INTC $PCTL $SPOM $GRNF $RVDO $OPTI $XTRM $MTCH $APRN $GOOG $GOOGL $FB $ZM $T $IDVV $ATWT $PBIO $PHBI $IDCN $CBDD $GE $GM $F $BA $IBO $IBIO $INO $MARA $RIOT $SUNW $PANW $HTSC $KOAN $WPNNF $ELYGF",1362,0.002890713212384647,0.0,0.9440000000000001,0.055999999999999994,0.3812990491633486
41,2020-10-07 23:12:34, I’m the oldest. The youngest works for $MSFT. I delegate that to him.   I serve more in a strategic planning capacity for the clan. A lot of isolation and deep thinking.,2815,0.005974565119576197,0.094,0.9059999999999999,0.0,-0.4043011777215577
44,2020-10-07 23:10:00,$lca $spy $ppsi $nio $optt $fb $idex $xspa $evfm $spaq $opti $boxl $jcpnq $gaxy $vxrt $gme $shll $tsla $msft $nkla $wkhs $novn $srne $blnk $wwr $ibio $aapl $aal $ino  WE ALERTED $SUNW at $.70 RAN TO $8 (1000% GAIN!)  Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.912,0.08800000000000001,0.6828085390649539
45,2020-10-07 23:08:35,"$ZM Nice pennant formed here as this one consolidates. Watching closely for a move out of this pennant for a position. Over 502 can see 530 , 540, 595 Next.  $SPY $AMZN $AAPL $BA $NFLX $SHOP $TSLA $AMD $ROKU $NVDA $FB $ETSY $SQ $MSFT $BABA   ",3652,0.007751016631151786,0.0,0.9359999999999999,0.064,0.4247670535100305
47,2020-10-07 23:07:16,$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube #musicnews360 #socialmediaradio #themusicofnow  matthaios - nararahuyo  ft. dudut  WATCH HERE --&gt;  ,4331,0.009192128430864838,0.0,1.0,0.0,0.0
48,2020-10-07 23:06:39,Correct Answer:  $DXY is not in a Head &amp; Shoulders Pattern  $gdx $gld $slv $f $ge $aapl $msft $dis $tsla $eur $amzn $bac $usdchf $gbpusd $ubs $mrna $ibb $jnj $baba $fb $usdinr $gs $jpm $ms $jnj $spx $spy $qqq $eurusd $usdjpy $xlf $uup $vix $gold #forex #forexsignals #forextrading ,53,0.00011248737170072416,0.0,1.0,0.0,0.0
49,2020-10-07 23:06:30,Monsters of tec are off the highs with appl leading the pack $MSFT chart via  - //www.investing.com/ ,174,0.00036929816369671694,0.0,1.0,0.0,0.0
52,2020-10-07 23:05:00,$opti $aapl $boxl $fb $ibio $ino $gme $nio $shll $optt $lca $tsla $wkhs $wwr $vxrt $blnk $sunw $ppsi $srne $nkla $novn $aal $msft  $gild $xspa $spaq $avgr $spy $idex  WE ALERTED $SPI at $5 RAN TO $32 (540% GAIN!!)  Daily Alerts   FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.907,0.09300000000000001,0.7107211518706862
51,2020-10-07 23:05:00,$ibio $ino $xspa $ppsi $msft $cbat $boxl $nkla $fb $sunw $idex $spaq $srne $gild $novn $wkhs $shll $aal $spy $tsla $aapl $nio $gme $vxrt $optt $wwr $xspa $lca $opti  WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN)  Daily Alerts  $15 ONE TIME FEE!  BEAT THAT 👇👇 🚨LINK IN BIO🚨,4350,0.009232454092417929,0.0,1.0,0.0,0.0
54,2020-10-07 23:01:00,$spy $spx $aapl $amzn $twtr $fb $msft $nflx #Futures $crm $xspa $nvda $googl $spxu $googl $shop $spot $snow $fcx $penn   $ndx $spx $aapl $naad Advances won the day! i am optimistic regarding tomorrow. ,244,0.0005178663904712584,0.0,0.8270000000000001,0.17300000000000001,0.7427844640082858
57,2020-10-07 22:56:41,The #StockMarket shook off the news from #Trump yesterday about the #StimulusPackage all stocks in the $SPY 100 advanced to the upside. See how the day broke down in my stock market breakdown! $SPX $QQQ $IWM $VIX $AAPL $TSLA $MSFT $GOOG $LULU $FB $WMT   ,238,0.0005051319710334406,0.095,0.863,0.042,-0.3596815949435865
58,2020-10-07 22:56:38,$OMG call given in our Uniswap channel is now up over 4000% Sign up now to our discord 🔥  $BTC $ETH $RSR $TRX $FTM $LINK $VET $YFI $UNI $NEO $AAPL $TSLA $AMZN $FB $NFLX $AMD $SPY $MSFT $BABA $NVAD $TWTR $BTC.X $GOOG $DIS ,49,0.00010399775874217895,0.062,0.938,0.0,-0.4019417966992385
60,2020-10-07 22:56:09,"CHECK IT OUT !!  Day trading, options trading, swing trading  with entry,exit ⏬  🎯    ✅ ☑️  $SPY $ES $ADBE $AMZN $MSFT $AAL $ROKU $BABA $CRM $GOOGL $FB $INTU $MRVL $ATVI $TWTR $ORCL $LRCX $AMD $NVDA $TSLA $NDX $QQQ $AAPL $BABA $NFLX $ROKU $BA $COST $WMT ",35,7.428411338727068e-05,0.0,1.0,0.0,0.0
61,2020-10-07 22:55:58,"$ALSN: the other side of the electric CV trade &gt; $APPL margins, Sales/Emp &gt; $MSFT, RONOA &gt;FANMAG, buying back shares  8% CAGR trading  low DD OE multiple. DYOH  ",319,0.0006770466334439812,0.069,0.858,0.073,0.025817467803142854
62,2020-10-07 22:55:00,"$IWM $IAU $VXX $SLV $TZA $NCLH $ABEV $WFC $FCEL $MRO $C $OXY $MSFT $IPOC $CSCO  $GRNQ $WWR $OAS $PACD $AAPL $CRVS $NIO $KOS  I got  37k  last  week . Huge rec on legit traders , 95% success rate . Best alerts on the net. You can make  it  easily check   ",7,1.4856822677454136e-05,0.0,0.769,0.231,0.9118135464509174
63,2020-10-07 22:55:00,$vxrt  $boxl $penn $ppsi $xspa $evfm $wwr $fb  $spaq $nio $chfs $dkng $gild $nkla $optt $srne $aal $ibio $spy $msft $wkhs $ino $tsla $sunw $opti $gme $aapl $avgr  WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN!)   Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.9109999999999999,0.08900000000000001,0.6828085390649539
64,2020-10-07 22:54:19,"Some of my current positions: $TWTR, $MSFT, $LVGO, $SHOP, $FSLY, $CRWD, $ETSY,  $DDOG, $LMND, $MRNA, $SRNE, $NET, $NIO, $PYPL, $WORK, $SNAP, $COUP, $BABA  Regrets: $TDOC, $TWLO, $ZM, $NVDA, $AAPL, $DOCU, $PTON, $CHWY   Sold $ZM after last ER",0,0.0,0.065,0.935,0.0,-0.3612
65,2020-10-07 22:53:06,I'm Paying A New Tax To Support $AMZN Son Of A $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $abbv $pfe $mrk $googl $orcl ,131,0.00027803482439235595,0.0,0.9490000000000001,0.051,0.4020117421959232
66,2020-10-07 22:52:43,Our alerts speaks from themselves folks. Quality and affordable service so you can benefit greatly with us!    $LAC $IWM $AMZN $AAPL $FB $TTD $ENPH $SHOP $ES_F $FSLY $NVDA $AMD $FSLY $BA $BABA $MSFT $BA $TTD $ROKU $SPAQ $NVAX $VLDR  ,243,0.0005157439872316221,0.0,0.914,0.086,0.5510840717881671
67,2020-10-07 22:50:43,ABOUT TO GO DOWN IN 10MIN! #TRICKTRADES #Youtube  $SPY $QQQ $AAPL $BABA $NVDA $FB $TSLA $AMD $TWTR $MU $AMZN $NFLX $MSFT $GOOGL #Stock #Market #Trading  ,817,0.0017340034467828614,0.0,1.0,0.0,0.0
68,2020-10-07 22:50:25,"Two calls in the last couple of weeks, similar story. First, client giving up on $CLDR Cloudera cluster wants to replace with $MSFT #Synapse. Second does not want to refresh any $TDC Teradata hardware and doesn’t buy their cloud capabilities, wants to move to $GOOGL #Bigquery.",703,0.0014920494774643225,0.026000000000000002,0.924,0.05,0.2914341863979421
69,2020-10-07 22:50:00,Look At What's Near My House  $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $abbv $pfe $mrk $googl $orcl  ,131,0.00027803482439235595,0.0,1.0,0.0,0.0
71,2020-10-07 22:48:56," $MSFT is $FSLY’s customer (Github). $AMZN uses $FSLY. I don’t see a reason why they can’t do a similar partnership with Azure and AWS. I think, it is just a matter of time.     ",59,0.00012522179113854198,0.0,0.961,0.039,0.02580323072221137
72,2020-10-07 22:45:00,Looks like all the best plays by their members.. Best trading chat…    $levi $vale $slv $gnus $iau $hyg $itub $auy $pton $znga $trxc $aumn $xom $spwr $dnn $nclh $msft $intc $vxx $infy $fxi $gold $tza $mro $m $gdx $xpl $oeg $cvv $glbs $visl $sol $pfe ,8,1.697922591709044e-05,0.0,0.7609999999999999,0.239,0.9169155682522434
73,2020-10-07 22:42:01,Microsoft | $MSFT  MSFT and Big Tech start the next move up? EARNINGS &amp; ELECTIO...  Long or short it with BTC on Trade8:  ,4223,0.008962908880984116,0.0,1.0,0.0,0.0
74,2020-10-07 22:40:35,➡   Learn To Trade While You're Working From Home  $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA $SPCE $FIT $SNAP $STX $ZI $HRB $EXAS $NET $APTV $UNIT ,143176,0.3038772062381676,0.0,1.0,0.0,0.0
75,2020-10-07 22:40:00,$ppsi $cbat $boxl $nkla $fb $sunw $idex $spaq $srne $gild $novn $msft $ino $aal $xspa $spy $tsla $aapl $nio $shll $gme $vxrt $optt $wwr $xspa $lca $ibio $opti $wkhs  WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN)  Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.917,0.083,0.6516944796291737
76,2020-10-07 22:39:41,"S&amp;P 500 (Oct 7), Top 10 StockMarket Buy Flow Stocks Animated $MSFT $AAPL $AMZN ... #stocks #stock #StockMarket #Investment #investments #invest #investors #UOA #stockmarkets #trader #trading #Traders #Options #OptionsTrading #Markets #SP500 $SPX $SPY ",4581,0.009722729240773912,0.0,0.9470000000000001,0.053,0.2042669081254086
77,2020-10-07 22:38:10,"STOCK, OPTIONS updates, alerts Free chatroom Don't forget to take a trial!   $SPY $BABA $DVAX $ACB $OSTK $TRIL $LK $CODX $SAVE $GSX $INO $KSS $PENN $NVAX $NIO $AAL $NKLA $MSFT $AAPL $AMZN $TSLA $CCL $BILI $CVNA $DAL $TWTR $FB ",487,0.0010336103777028806,0.0,0.873,0.127,0.6443653350001274
78,2020-10-07 22:37:26,"NASDAQ 100 (Oct 7), Top 10 StockMarket Buy Flow Stocks Animated $MSFT $AAPL $AMZN ... #stocks #stock #StockMarket #Investment #investments #investors #investor #trader #trading #Traders #Options #OptionsTrading #Markets #stockmarkets #NASDAQ #NASDAQ100 ",4581,0.009722729240773912,0.0,0.943,0.057,0.2042669081254086
79,2020-10-07 22:35:35,Screw The Airlines. They Should Have Saved When They Were Making 💰. Where's My Check?  $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $f $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $tst $pfe $mrk $googl $orcl ,131,0.00027803482439235595,0.025,0.925,0.05,0.34009453184029337
80,2020-10-07 22:35:00,$chfs $vxrt $boxl $penn $spy $ppsi $xspa $evfm $wwr $fb $avgr $spaq $nio $dkng $srne $aal $gild $nkla $optt  $ibio $msft $wkhs $ino $tsla $sunw $opti $gme $aapl   WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN!)   Daily Alerts  $15 ONE TIME FEE!  BEAT THAT 👇👇  🚨LINK IN BIO🚨,4350,0.009232454092417929,0.0,1.0,0.0,0.0
83,2020-10-07 22:32:10," Normally $googl $goog is my go too for day trading to make quick cash, but its too uncertain right now.  Probably $msft if it works out good. I have some PUTS on $CCL though.",31,6.579450042872545e-05,0.07400000000000001,0.823,0.102,0.2617172184207622
84,2020-10-07 22:31:01,"$REGN Trump Tweet REGN free for all 100B$ contract.  FDA approval  !!!  Loading, short squeeze to 1000$   $AMZN $AAPL $AMD $BA $BABA $FB $TSLA $MSFT $ROKU $SPX $SPY $TDOC $COST $ZM $NVDA $BYND $SNAP $SQ $WMT $NF",12,2.546883887563566e-05,0.0,0.828,0.172,0.8061205304310177
85,2020-10-07 22:28:17,$QQQ #NASDAQ100 : Pushing narrative .  $SPY $DJIA $DJI $QQQ $FB $GOOG $AMZN $MSFT $SQ $SHOP $DIS $NFLX $INTC $NVDA $AMD $CRM $ADBE $INTC $WMT $HD $PG $T $PYPL $TWTR $MU $AAPL $TSLA $PFE $ETSY $ATIV $PENN $SBUX $MCD $JPM $BAC $WFC $C $BRK.B $XOM $CVX $NIO  ,202,0.00042872545440653364,0.0,1.0,0.0,0.0
88,2020-10-07 22:25:58,"Paid leave for beating, raping &amp; killing people over infractions like marijuana, followed by no consequences, and a big promotion: Fuels a cycle of misconduct $MSFT, $GOOGL, $BRKB, $AAPL, $TMO, $GILD, $ISRG, $ILMN   ",441,0.0009359798286796104,0.36200000000000004,0.58,0.057999999999999996,-0.9209611950403682
89,2020-10-07 22:25:10,Over Optimistic on Stimulus? $QQQ $AAPL $AMZN $MSFT $IWM $SPY $NDX $FB $SPX $VIX $GOOGL ,4025,0.008542673039536127,0.0,0.8590000000000001,0.141,0.3209182785611804
90,2020-10-07 22:24:29,"By allowing employees who beat, rape &amp; kill other Americans as part of America's mass-incarceration-for-profit-nightmare to receive $1 million pensions: States guarantee more instances of that conduct $MSFT, $GOOGL, $BRKB, $AAPL, $TMO, $GILD, $ISRG, $ILMN   ",441,0.0009359798286796104,0.217,0.737,0.046,-0.8563007307434355
93,2020-10-07 22:22:39,Microsoft Office 365 Down For 3rd Time: 5 Things To Know  #Office365down $MSFT ,38049,0.08075532086492176,0.0,1.0,0.0,0.0
94,2020-10-07 22:21:41,Are the markets stupid or the folks that run these headlines and homepages? See the image.   $SPX $SPY $NDX $QQQ $DJIA $IWM $VIX $VXX $DIA $DJI $XLK $IYW $AMZN $MSFT $TSLA $FB $GOOG $SHOP $SPOT $AAPL $W $NVDA $SQ $FSLY $PYPL ,53,0.00011248737170072416,0.078,0.922,0.0,-0.5267592470986747
95,2020-10-07 22:21:26,Top 5 reasons why I prefer to work at Microsoft and not Amazon.  1. Appreciate colleagues 2. Love the dev tools  3. Enjoy consumer products  4. $MSFT shares  5. Tweeted this gif too many times ,5247,0.011136249798371693,0.09,0.64,0.27,0.8327718153339391
97,2020-10-07 22:20:00,$blnk $opti $aapl $boxl $fb $ibio $ino $gme $nio $shll $optt $lca  $tsla $wkhs $spy $wwr $idex $vxrt $sunw $ppsi $srne $nkla $novn $aal $msft $gild $xspa $spaq  $avgr  WE ALERTED $SPI at $5 RAN TO $32 (540% GAIN!)  Daily Alerts   $15 ONE TIME FEE!   BEAT THAT 👇👇 🚨LINK IN BIO🚨,4350,0.009232454092417929,0.0,1.0,0.0,0.0
98,2020-10-07 22:15:00,$vxrt $nkla  $boxl $penn $ppsi $xspa $evfm $wwr $fb $spaq $nio $chfs $dkng $gild $optt $srne $aal  $ibio $spy $msft $wkhs $ino $tsla $sunw $opti $gme $aapl $avgr  WE ALERTED $NOVN at $.50 RAN TO $1.30 (160% GAIN!)   Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.9109999999999999,0.08900000000000001,0.6828085390649539
99,2020-10-07 22:13:21,Stocks Closed Up As Billionaires Believe Stimulus Will Redistribute Wealth To Them  $aapl $amzn $ba $bhc $brk $ko $ibm $pep $msft $nflx $tsla $goog $mcd $shak $crm $tst $dis $ge $gm $hlf $iep $ge $gm $tgt $kr $jpm $bac $c $ms $gs $dal $luv $ual $nke $sbux  $tst $mrk $googl $orcl,131,0.00027803482439235595,0.0,0.94,0.06,0.4940373213997674
100,2020-10-07 22:10:00,"$NOK $T $DKNG $MSFT $UONEK $CLF $VALE $CSCO $UBER $SPXS $BYFC $ABEV $SPXU $UAL $MRO $NLY $XLE $INTC $JPM $JAC $OXY $DAL $MU  I got  37k  last  week . Huge rec on legit traders , 95% success rate . Best alerts on the net. You can make  it  easily check  ",4,8.48961295854522e-06,0.0,0.769,0.231,0.9118077408290958
102,2020-10-07 22:05:00,$xspa $ppsi $cbat $boxl $nkla $fb $sunw $idex $spaq $srne $gild $novn $msft $ino $aal $spy $tsla $aapl $nio $shll $gme $vxrt $optt $wwr $xspa $lca $ibio $opti $wkhs  WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN)  Daily Alerts  FREE TRIAL!  BEAT THAT  👇👇  🚨LINK IN BIO🚨,213,0.000452071890042533,0.0,0.917,0.083,0.6516944796291737
